Year,Aruba,Andorra,Afghanistan,Angola,Albania,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kosovo,Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,"Macedonia, FYR",Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People?s Rep.",Portugal,Paraguay,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Swaziland,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Middle East & North Africa (IDA & IBRD countries),Timor-Leste,Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,West Bank and Gaza,World,Samoa,"Yemen, Rep.",South Africa,"Congo, Dem. Rep.",Zambia,Zimbabwe
1970,10.2469,,10202,23376.6,1763.64,220969.231,12873,84917.8,1317.98,6.12116,24.3148,94290.8,9022.21,6397.68,1468.92,14123.1,3460.96,4613.42,91304.9,9939.9,791.432,93.6182,3173.7,12125.1,96.4889,19.9698,16508.6,207737,100.037,1614.81,698.411,5232.4,28889.6,67295.5,187669.71,4878.4,,10912.9,781088,7803.2,8286.23,6677.41,36921,142.057,45.8144,2598.51,5858.0756,13600.2,,12.2052,340.552,17963.3,126692,148.642,16.2738,7692.19,3786.76,12857.3,1218588.711,1399068.966,1473797.705,623639.24,1272595.155,6620.78,20777.6,370604.73,1796.57,26508.8,2208.43,32686.9,679314.09,392849.5578,9972.17,416.296,82882.3,30.1762,16.6181,876.139,120054,3492.82,5230.4,3.36314,7147.71,494.789,542.102,75.8031,5871.84,25.4355,17.8173,3216.8,30.0712,2066.49,1672412.019,704.285,2551.85,442941.7394,2985.57,2955.91,10394.5,2848490.116,3720686.427,872196.3112,224282.049,126665,647914.2622,,398212,,10169.6,52012.9,19681.9,308.49,1301.06,40488.2,821.253,361.816,101804,68238.3,12008.8,4561.13,20086.5,4.66001,26.2911,25948.7,,21910.4,514002.9245,6975.78,545.394,493.168,29695.2,27.6319,542609.9227,630607.4497,361871.486,,11338,1207509.416,3622046.725,1129.56,1869742.554,4583.84,714.056,3322.72,48.8704,,8486.35,,2068.17,15194.1,13.1008,229788.426,60999.1,2.43945,3260175.239,2033.32,8280.67,97.592,75254.3,151727.682,,6734.56,2.48022,12793.1,3156.65,168.887,3189.38,14316.7,661570.4698,4004.26,180.488,5184.91,35196.4,4007,20203.6,6865.77,17364.4,1.09907,25053.8,1655644.656,4571.47,25068.34051,56503,2324.03,13704.3,43210.7,0.596744,947.533,97173.7,466366.4841,1277.47,15006.5,6730.67,10145,2298.160764,1554278.158,40.6673,4775.99,32424.7,338496,1301.73,585635.8118,31739.8,31752.1,4605.16,658.143,1631.18,2554.35,2238.92,,9541.55,,528452.3559,,528461.2537,33224.57687,17.4334,941.366,4574.45,2098.6,10081.5,921.193,,8.89781,2425.01,1.39518,8043.48,1203577.189,723798.51,2056.17,71443.5,2814.4,10820.8,527485.9804,151727.682,411.555,32.1751,585635.8118,528461.2537,1595.85,2530.9,32789.2,1.56519,25217.6,8564.57,74351.6,2052665.823,14523.9,594255,16830.8,23.0254,35151.4,12.5746,16.1952,54144.9,128.364,,5305820,63.1671,2204.67,32269.9,119583,33880.5,8496.71
1971,10.4531,,10201.5,14500,1717.47,229758.136,15994.8,84729.1,1384.62,6.165,26.4249,93855.2,8936.1,6584.08,1458.38,13728.7,3378.42,4602.1,86454.8,10259.6,793.261,99.2579,3202.11,12728.7,108.077,20.3561,11349.2,181227,99.6235,1276.48,708.691,3235.56,27465.9,68154,192661.11,4749.41,,11364.8,813814,7554.85,8197.01,4170.6,36570,142.849,45.0365,2675.06,5333.0993,12188,,12.5119,345.815,18130.6,126062,155.165,17.1469,7555.14,4018.51,14377.5,1215594.098,1358570.712,1460523.383,634418.99,1283941.694,6037.87,20622.6,367594.398,1810.77,25897.9,2283.82,32675.7,681184.328,293569.9223,9883.27,407.265,81631,29.6537,17.9472,893.196,120807,3625.43,5187.34,3.41448,6991.35,500.536,539.584,76.8138,5871.67,25.281,18.463,3466.04,28.8934,1709.41,1660201.512,724.166,2655.29,325829.717,3015.48,3029.29,10612.2,2846851.808,3577292.922,730441.1142,220769.0176,119293,509672.0966,,401434,,10380.1,55205.6,21872.3,304.208,1318.23,39242.4,825.87,383.748,93274.2,68300.8,12246.5,4717.82,16193.4,5.0505,25.4309,25762,,23068.7,476381.6721,5617.9,558.363,509.303,23578.6,27.6835,505250.5237,483753.5971,271445.732,,11068.3,1155520.069,3473597.187,1043.97,1886403.394,4799.64,715.81,3462.19,50.3535,,8636.64,,2154.23,12546.4,13.5029,242013.6,61467,2.50377,3202151.455,1975.95,8340.11,101.823,55602.1,152809.676,,6466.36,2.55098,7298,3075.91,172.582,2325.73,11913,647667.3561,3544.3,181.12,5285.01,41244.2,3787.63,20759.1,6802.75,17653.1,1.14297,24141.5,1632780.968,4578.67,23261.60832,56482.2,2436.43,13315.1,44286.6,0.622194,834.958,100067,354487.5328,1294.69,14526.1,6670.58,8333.36,2277.220834,1529227.695,41.5339,5702.04,33208.1,344005,1296.13,584016.0939,37646.4,31609.4,4626.57,652.114,1605.38,2605.8,2137.06,,9542.03,,410376.6573,,410386.0484,30871.92845,17.545,761.689,4673.26,2149.22,9934.81,929.902,,9.39112,2388.52,1.40212,8021.39,1201062.976,737501.47,1998.31,71030,2933.08,10985.6,491516.6579,152809.676,425.537,31.398,584016.0939,410386.0484,1584.13,2679.67,32640.8,1.5628,16772.3,8582.97,76560.1,2046631.387,14322.2,579493,17435.5,23.0747,33461.5,10.8639,17.0634,53308.9,140.77,,5145430,63.5784,2350.97,31853.4,49226.3,14742.8,7493.8
1972,10.657,,9170.59,15590,1737.08,242967.361,17430.9,88496,1440.48,6.23502,26.207,106378,8915.63,6796.62,1516.03,13629,3381.77,4405.45,88057.2,10689.5,815.001,103.132,3222.75,13175.8,112.541,21.05,15052.3,202311,99.3967,1733.59,718.171,3725.3,26787.2,66036.9,197836.66,4821.68,,12268.3,825771,7486.68,7986.47,4471.89,38180.4,144.724,47.2747,2774.89,5362.0039,11819.9,,12.8929,356.637,18186.7,123793,159.981,18.046,7773.13,4060.01,19904.8,1311789.237,1472206.343,1566962.393,670037.46,1319137.514,6344.84,20403.8,367922.715,1784.92,26636.8,2365.97,32241.9,681663.045,302488.0629,9967.34,410.592,81040.2,30.158,19.4572,974.409,115968,3764.91,5279.6,3.42077,6909.24,486.46,549.342,77.196,6037.88,24.1249,19.202,3661.66,30.3225,1636,1689927.642,744.975,2699.14,337683.9726,3074.1,3122.43,10144.5,3008451.232,3767756.689,759305.4565,233474.7526,195338,525830.7039,,401638,,10425.2,60712.9,20514.1,322.513,1363.41,39690.2,830.272,402.791,89309.2,74529.5,12548.5,5041.41,13559.2,5.37733,25.2843,25835.8,,23216,507776.9439,6196.01,573.474,525.946,18943.4,27.5385,537934.61,500294.1356,277773.912,,10525.2,1256447.109,3658957.516,1025.17,1961041.779,4945.25,726.393,3560.22,51.4655,,8406.4,,2235.16,12994,13.9541,260761.942,61657.3,2.5617,3381183.604,1906.05,7574.38,101.445,63779.7,157564.116,,6697.64,2.61866,7789.03,2829.11,177.2,2525.02,13715.7,652288.95,3650.68,174.599,5393.95,46790,3817.38,21965.7,7047.88,17303.7,1.18577,25147.1,1648136.996,4567.15,25629.61704,56999.7,2512.8,12917.2,43447.5,0.648717,2177.42,103876,368489.174,1316.96,14919.2,6788.33,9521.6,2303.901727,1541947.473,41.8183,6747.02,34016.9,366735,1309.59,584426.5151,48956.9,31687.2,4386.1,697.571,1624.59,2574.52,2204.75,,9722.14,,427363.2443,,427373.2349,33295.52267,17.4706,812.729,4810.07,2167.45,10011.5,948.902,,9.99064,2411.92,1.3937,8281.84,1296864.988,776987.56,1982.32,69003.8,3024.7,11381.9,524540.2752,157564.116,461.216,31.4919,584426.5151,427373.2349,1623.34,2792.33,33238.7,1.55971,17704,8742.54,79049.8,2124736.495,14640.1,586231,18051.2,23.3925,33138.7,11.7522,18.2503,54413.9,142.332,,5360610,64.1054,2338.22,32150.2,56073.3,16642,7472.28
1973,10.8551,,9403.54,16651.7,1794.07,270507.397,22124.5,90791.3,1485.25,6.32936,26.476,97724.1,9092.98,7016.63,1545.3,13962.1,3723.05,4330.75,88622.8,11019.7,958.755,107.454,3259.47,13543.1,115.247,21.836,12661,193144,103.435,2611.12,731.495,4015.6,30480.2,67343.5,204673.44,5060.67,,12264.6,826991,8251.49,8591.02,5250.01,38096.9,147.313,45.9685,3053.13,5490.9039,12364.4,,13.3732,365.062,18136,123653,163.773,18.9914,7933.7,4162.09,24846.1,1289871.706,1481379.638,1536218.315,675592.88,1339425.117,6577.43,19836.8,371431.019,1814.46,25991,2421.3,33044.6,697536.859,339859.7383,10030.6,417.714,80800.2,30.1951,18.2786,2131.75,121539,3851.98,5558.44,3.5062,7545.8,483.397,583.198,77.9551,6392.13,24.7002,17.2912,3647.2,31.7915,1626.88,1719968.166,769.781,2733.96,355836.4157,3175.84,3119.78,10522.2,2993067.537,3802105.946,809038.4091,242446.1815,136928,566592.2276,,408086,,10921.3,68925.7,22845,339.43,1407.83,40754.4,836.246,438.787,87821.7,70382.9,12760.3,4921.7,10701.7,5.6776,24.9209,26653,,19964,500343.028,7426.45,578.109,550.119,18273.6,27.7376,531346.1189,540735.6211,293006.967,,10781.9,1245387.342,3689420.75,1013.6,1975475.13,5075.79,757.852,3658.48,52.6127,,8427.35,,2304,13479.3,14.4535,293913.109,62045.7,2.61839,3396413.783,1863.4,7462.75,103.685,85539.1,171816.589,,7350.25,2.68283,8434.56,2773.45,177.617,2589.56,16372.2,656679.336,3753.5,185.199,3806.71,52876,3973.13,23320.5,7087.37,18047.5,1.22361,24677.5,1658344.482,4611.12,29088.3044,58194.6,2545.98,12723.4,46960.5,0.675492,1193.11,108347,397434.3091,1340.67,15873,6933.21,8921.37,2364.373522,1549896.961,42.0689,7483.03,35119.7,369515,1346.54,593882.2885,65443.6,34499,4329.59,747.549,1659.54,2645.33,2093.93,,9611.74,,457914.2583,,457924.6329,36943.58182,18.0487,809.029,4940.12,2257.31,10312.7,968.562,,10.3746,2338.2,1.39005,8186.09,1273993.601,787115.72,2087.76,75653.5,3094.58,12050,517373.1149,171816.589,469.317,34.7612,593882.2885,457924.6329,1745.89,2867.54,33928,1.55473,18523.7,9196.55,81584.4,2151026.442,15332.6,589314,18859,23.8968,34205.6,11.9621,19.4645,56044.1,157.343,,5421500,64.9869,2275.63,33393,62884.2,18544.1,7730.58
1974,11.0415,,9987.93,15008.3,1815.36,258537.154,22447.2,91811.9,1541.25,6.45378,25.5003,102739,9242.43,7342,1565.52,14215.9,2893.84,4135.98,87762.2,11132.3,1071.19,103.173,3470.38,14010.5,127.784,20.9776,14135.5,206837,101.21,2587.87,744.099,3837.64,19560,66484.9,211302.99,5139.58,,12218.7,830833,6276.09,6852.3,5067.27,39796.1,150.176,45.1301,3097.96,5938.0434,12267.6,,13.7552,344.135,18286.8,124958,173.233,19.8922,8031.41,4622.75,21588.9,1235533.665,1444057.568,1487481.49,692952.57,1364389.351,6776.46,20781.7,376315.344,1791.44,25664,2489.17,31293.7,705707.964,272887.743,9998.34,437.426,81091,30.2513,17.3017,2283.72,118600,3950.03,4992.67,3.5324,6327.76,472.675,600.099,79.0276,6819.69,24.1327,17.8602,3572.63,32.4329,1890.27,1730859.892,797.98,2976.65,311553.8441,3347.41,3117.32,11160.3,3013892.767,3754304.869,740412.1018,251651.631,122570,488760.4708,,411441,,11525.9,69785.2,23235.9,346.369,1386.07,40895.8,846.131,435.242,86881,69539.5,12977.7,4992.31,8055.74,5.90573,25.1462,27919.9,,15524.9,523980.1839,5537.61,583.013,544,13366,27.5037,555924.8577,462585.1896,258416.59,,11934.1,1202649.62,3635618.706,1034.61,1999571.835,5213.62,794.763,3767.38,53.3593,,8272.1,,2377.89,13276.2,14.9795,286965.694,66666.9,2.68643,3377202.116,1859.86,6489.81,104.286,56291,166148.858,,6610.4,2.74999,7442.3,2405.17,174.195,2488.62,12483,654702.8776,3982.46,172.292,3828.94,59247.8,4286.67,25014.4,7137.81,18232.9,1.26092,24965.2,1674655.842,4738.31,28397.6738,60133.4,2611.21,13083.3,46152.3,0.701368,939.646,112772,358531.6006,1334.64,15518,6752.52,9490.18,2294.143468,1559121.368,42.2605,6395.48,35710,380300,1322.46,600250.6085,69149.4,30622.1,4233.23,734.819,1558,2495.13,2176.64,,9669.57,,416752.8198,,416763.7193,36629.86067,18.1641,820.867,5031.35,2392.66,10352.4,975.633,,10.8995,2525.56,1.3604,6281.04,1220010.472,809071.98,1748.58,71450.7,3193.29,13026,542059.2304,166148.858,462.433,36.5141,600250.6085,416763.7193,1902.4,3004.74,34717.2,1.54712,17188.1,8618.27,84127.6,2174552.496,16174.9,588197,19847.1,24.0333,32872.8,12.188,20.6592,56330.5,164.89,,5379140,67.9101,2397.27,34374.5,49570.4,14937.9,7572.6
1975,11.2194,,10476.6,17061.4,1864.83,254533.196,22133.1,93881,1587.12,6.57608,25.4343,107139,9225.31,7682.02,1601.2,13980.4,3191.05,4289.1,90812.2,11700.7,1021.28,106.266,3350.17,14487.2,131.281,21.548,16353.3,222650,94.5442,2867.56,748.386,4595.57,22510.2,64755.4,217922.55,5125.49,,12678.3,854612,6981.66,7544.52,5372.71,41515.7,152.877,45.1332,3190.4,6307.8099,12109.8,,14.2026,252.722,18730.6,124222,186.887,20.9309,7998.71,4934.42,19911.9,1263797.55,1450676.786,1519492.547,716084.97,1396525.801,7028.11,20993.1,377345.389,1754.83,25323.4,2535.43,30902.6,715872.989,303747.8024,9400.54,460.217,82850.4,30.1776,16.3163,2645.96,121882,4032.02,5253.06,3.61845,6694.09,490.02,720.948,80.6726,6932.48,23.7317,18.1127,3679.28,34.1441,2134.84,1736344.806,821.258,3044.4,351700.8457,3487.69,3127.88,10801.8,3100963.591,3878533.125,777569.5336,245660.2982,121065,531909.2354,,420853,,11529.1,63628.9,24783.7,349.695,1547.77,40690.6,855.553,438.272,85160.7,70525.5,13207.6,5104.88,9372.55,6.25382,25.2154,28404.4,,12416.5,549011.2,5468.69,565.36,545.626,14640.1,27.7703,582454.1162,505878.1471,288233.151,,10165,1220509.836,3753875.352,1075.26,2073528.101,5345.38,803.405,3862.3,53.8737,,8345.24,,2438.62,13935.2,15.5913,274040.841,69887.9,2.7503,3465642.201,1826.89,7103.9,108.442,57143.3,161928.089,,7055.02,2.81669,8840.08,2469.99,164.984,2825.46,12807.5,654641.948,3069.86,178.619,4102.68,50227.6,4460.14,25763.4,7275.39,18596.7,1.28779,25099.3,1691033.8,14360.8,28358.2426,62209.3,2654.64,13019.2,45269.2,0.725491,968.868,117301,390852.8816,1352.34,15855.9,6787.93,10480.1,2474.605641,1569804.654,43.5606,5757.76,36425.5,395119,1352.83,613876.7773,54767.1,32881.6,4382.31,712.597,1700.73,2571.7,2237.24,,10273,,449176.7655,,449188.1273,37140.65814,18.6147,902.457,5198.74,2533.41,10199.6,1004.5,,11.3618,2849.41,1.32297,6690.7,1247936.362,836873.66,1886.03,77514.6,3278.22,14108.1,568730.1097,161928.089,438.728,41.0366,613876.7773,449188.1273,1935.56,3128.94,35192.9,1.53594,19579,9058.3,86556.9,2245132.365,17164.2,589865,20804.4,24.2261,30636.9,12.4187,21.8926,53746.3,172.358,,5503270,71.3944,2456.28,35700.4,66528.2,19599.6,8194.14
1976,11.5069,,10535.6,15036.7,1943.17,285842.253,26644.6,97258.4,1590.73,6.67545,25.0089,114340,9256.6,7925.1,1603.62,13888.2,3335.67,4417.34,88206.1,12117.2,1079.05,103.646,3319.17,14658.3,126.443,21.0867,19290.7,248660,94.7256,3500.47,757.762,4538.56,24017.8,67771.7,222892.55,5208.18,,13107,861785,7352.1,7988.62,4959.69,43123.9,159.371,46.6151,3219.14,6261.1471,12059.3,,14.6307,262.615,18950.7,124404,193.07,21.8781,8078.4,5298.7,24080.3,1298208.092,1517991.783,1562340.896,741362.89,1429835.362,7224.9,21592.5,382060.15,1755.5,25559.2,2552.23,31087.9,724891.54,301253.4857,9491.59,455.156,85288.4,30.9317,11.0427,2748.79,121244,4052.83,5376.87,3.63696,6861.51,500.263,792.422,82.3919,6974.06,24.9455,18.4659,3376.64,34.0384,1889.43,1774096.334,852.228,3001.62,342843.4327,3525.69,3167.3,10846.4,3213806.615,3989010.239,775203.6234,259386.956,147762,515816.6674,,421451,,11341.8,70029.7,28241.6,347.244,1318.59,42059.1,865.854,413.107,85699.7,72988.8,13185.3,5148.38,9186.63,6.70277,26.9157,27857.4,,12085.8,588690.3609,4769.28,548.475,552.426,17202.7,28.2658,621694.1223,487426.9707,278760.662,,10546.1,1256418.859,3862226.302,1055.71,2140802.8,5376.2,817.708,3879.87,54.1588,,8361.05,,2466.36,13564.8,16.046,310465.529,72115.7,2.80693,3583465.64,1755.44,7220.16,116.387,56312.7,179339.582,,7140.94,2.88242,7841.81,2590.23,173.279,2770.7,13050.9,657349.7867,2977.71,176.699,4380.84,54857.9,4504.46,26345.4,7678.16,18728.8,1.29523,25361.9,1712590.622,15793,29099.2576,63556.2,2688.78,13533.7,43847.6,0.735806,1436.28,120392,384964.6619,1394.47,16428.5,6666.63,12008.8,2454.133716,1586907.103,44.6056,5753.32,37472.1,411531,1344.85,613797.608,68335.2,33791.5,4459.33,737.897,1677.24,2660.07,2349.11,,10300.3,,440827.7687,,440839.3316,37814.53842,19.2807,981.111,5245.35,2534.81,10204.9,1015.36,,11.5629,3218.31,1.31604,6981.24,1281774.212,865280.58,1957.24,76899.6,3302.51,15282.3,607978.9255,179339.582,399.748,44.9521,613797.608,440839.3316,2048.54,3105.76,36206.7,1.60628,18796.7,9402.37,87886.7,2327046.78,16140.4,589557,21716.1,24.3835,31846.9,12.6125,22.9891,56729.4,179.577,,5649430,73.0189,2353.01,36502.3,54983.4,16628.4,8152.83
